filename,l*,a*,b*,skin_tone,undertone
img4445.jpg,58.24,15.98,21.3,medium,warm
img5983.jpg,61.54,17.0,30.66,medium,warm
img5968.jpg,68.79,17.67,22.44,medium,warm
img123.jpg,61.48,19.78,26.13,medium,warm
img2961.jpg,78.3,7.45,11.53,light,cool
img137.jpg,68.56,20.4,16.94,medium,warm
img6285.jpg,61.89,9.42,13.89,medium,unclassified
img4492.jpg,63.08,18.25,22.77,medium,warm
img5954.jpg,56.79,14.65,14.45,medium,neutral
img1298.jpg,72.31,8.8,16.79,light,unclassified
img2791.jpg,73.9,15.77,20.26,light,warm
img2949.jpg,79.41,8.21,8.58,light,cool
img4486.jpg,74.58,10.63,25.0,light,unclassified
img5940.jpg,59.56,18.29,24.94,medium,warm
img5798.jpg,45.97,25.79,25.4,medium,warm
img6291.jpg,40.56,27.68,22.9,medium,warm
img1071.jpg,64.33,16.32,23.22,medium,warm
img2578.jpg,74.8,15.71,16.31,light,warm
img5217.jpg,63.22,17.33,32.38,medium,warm
img30.jpg,66.93,14.65,22.11,medium,unclassified
img4109.jpg,61.43,20.66,26.78,medium,warm
img3666.jpg,59.62,13.94,14.81,medium,neutral
img1717.jpg,60.73,17.15,6.81,medium,unclassified
img6078.jpg,50.2,30.97,31.87,medium,warm
img7366.jpg,44.42,21.18,29.89,medium,warm
img1703.jpg,66.75,18.0,20.41,medium,warm
img490.jpg,83.13,3.15,7.71,light,cool
img5565.jpg,59.38,21.95,13.94,medium,unclassified
img24.jpg,68.86,16.57,18.18,medium,warm
img7414.jpg,49.48,15.96,25.57,medium,warm
img1065.jpg,46.84,9.73,8.87,medium,cool
img2544.jpg,70.53,17.02,18.79,light,warm
img3882.jpg,75.94,5.16,7.81,light,cool
img6722.jpg,56.25,18.17,24.5,medium,warm
img6044.jpg,33.04,4.13,10.44,dark,cool
img4653.jpg,41.8,16.27,18.25,medium,warm
img2222.jpg,85.66,1.58,12.12,light,cool
img3128.jpg,77.5,12.0,15.26,light,neutral
img4647.jpg,78.52,13.11,17.34,light,neutral
img5559.jpg,69.99,12.63,21.57,medium,unclassified
img7428.jpg,66.74,12.54,13.78,medium,neutral
img6736.jpg,42.31,13.07,19.69,medium,neutral
img2550.jpg,45.1,15.59,17.21,medium,warm
img18.jpg,60.57,23.76,21.09,medium,warm
img6905.jpg,55.83,21.01,29.48,medium,warm
img321.jpg,27.41,9.99,15.57,dark,unclassified
img447.jpg,63.82,18.94,22.02,medium,warm
img4874.jpg,37.38,14.07,18.82,dark,neutral
img1918.jpg,51.31,19.0,14.56,medium,unclassified
img453.jpg,66.57,9.91,20.97,medium,unclassified
img6911.jpg,77.26,9.89,18.73,light,unclassified
img335.jpg,58.8,14.23,17.94,medium,neutral
img3869.jpg,72.74,9.62,18.63,light,unclassified
img6939.jpg,50.48,30.6,40.79,medium,warm
img3699.jpg,39.73,18.79,21.03,dark,warm
img2587.jpg,61.0,18.84,18.82,medium,warm
img4848.jpg,61.58,16.94,22.31,medium,warm
img1930.jpg,62.76,17.15,13.16,medium,unclassified
img6087.jpg,61.62,22.24,12.0,medium,unclassified
img6093.jpg,76.22,13.09,13.59,light,neutral
img2593.jpg,76.73,12.39,21.44,light,unclassified
img3855.jpg,76.82,15.5,22.92,light,warm
img309.jpg,69.29,16.68,15.03,medium,warm
img1105.jpg,51.6,13.18,18.16,medium,neutral
img7574.jpg,53.58,1.16,20.57,medium,unclassified
img296.jpg,75.41,13.63,12.41,light,unclassified
img3712.jpg,32.12,22.02,14.09,dark,unclassified
img5363.jpg,47.32,11.35,23.38,medium,unclassified
img5405.jpg,65.12,14.6,5.45,medium,unclassified
img3074.jpg,58.32,15.79,20.39,medium,warm
img1663.jpg,58.3,12.5,12.87,medium,unclassified
img7206.jpg,50.3,14.68,9.4,medium,unclassified
img6118.jpg,75.08,14.5,11.62,light,unclassified
img1677.jpg,78.18,8.82,-0.07,light,cool
img3706.jpg,51.33,27.74,35.59,medium,warm
img5377.jpg,47.3,18.76,9.78,medium,unclassified
img1111.jpg,53.37,11.62,11.08,medium,unclassified
img7560.jpg,33.06,13.66,11.77,dark,unclassified
img4041.jpg,49.66,-11.68,19.5,medium,unclassified
img1139.jpg,67.24,20.82,16.53,medium,warm
img6656.jpg,69.42,9.66,12.9,medium,cool
img1887.jpg,65.8,27.71,6.74,medium,unclassified
img6130.jpg,64.29,22.46,27.1,medium,warm
img5439.jpg,48.06,22.27,28.94,medium,warm
img4727.jpg,76.12,9.91,13.31,light,unclassified
img4733.jpg,48.39,15.83,8.36,medium,unclassified
img1893.jpg,45.57,7.68,7.3,medium,cool
img6124.jpg,40.35,10.23,13.91,medium,neutral
img6642.jpg,51.8,14.21,13.11,medium,neutral
img3909.jpg,70.06,18.74,30.67,light,warm
img6871.jpg,73.36,14.51,9.37,light,unclassified
img1878.jpg,41.68,21.38,22.64,medium,warm
img4900.jpg,42.8,4.31,28.35,medium,unclassified
img4914.jpg,75.05,10.28,15.52,light,neutral
img527.jpg,71.35,24.88,32.8,light,warm
img6865.jpg,52.42,18.37,19.42,medium,warm
img241.jpg,45.57,12.11,12.51,medium,unclassified
img6695.jpg,53.86,20.39,21.11,medium,warm
img4082.jpg,75.31,14.44,27.5,light,unclassified
img2395.jpg,40.73,17.73,24.46,medium,warm
img1688.jpg,68.45,20.84,15.69,medium,warm
img4928.jpg,59.81,20.16,23.71,medium,warm
img5388.jpg,54.97,23.67,16.21,medium,warm
img4096.jpg,68.5,13.74,26.06,medium,unclassified
img6859.jpg,62.44,10.08,8.08,medium,unclassified
img6681.jpg,37.92,12.12,9.86,dark,unclassified
img7010.jpg,53.87,15.12,14.4,medium,unclassified
img4519.jpg,55.07,12.06,12.36,medium,unclassified
img5607.jpg,38.6,7.1,6.29,dark,cool
img5161.jpg,61.51,5.65,8.21,medium,cool
img6468.jpg,44.46,19.78,24.71,medium,warm
img1313.jpg,67.15,21.34,25.73,medium,warm
img3504.jpg,62.95,17.86,23.1,medium,warm
img1475.jpg,66.66,17.87,8.73,medium,unclassified
img7004.jpg,46.26,13.41,6.58,medium,unclassified
img4525.jpg,36.68,16.36,13.71,dark,unclassified
img6332.jpg,58.98,26.54,29.54,medium,warm
img2632.jpg,24.62,6.33,7.63,dark,cool
img4243.jpg,57.96,20.58,15.17,medium,warm
img2626.jpg,36.45,15.68,10.54,dark,unclassified
img5149.jpg,70.49,15.14,14.94,light,unclassified
img3538.jpg,58.5,5.4,8.51,medium,cool
img6440.jpg,59.1,14.87,14.01,medium,neutral
img1449.jpg,63.75,13.36,15.58,medium,neutral
img6326.jpg,56.22,18.45,36.92,medium,warm
img7038.jpg,54.04,23.47,22.25,medium,warm
img4531.jpg,57.51,21.72,33.87,medium,warm
img2140.jpg,74.65,13.12,13.62,light,neutral
img2815.jpg,42.52,9.44,12.54,medium,cool
img5808.jpg,38.27,10.5,12.36,dark,unclassified
img2197.jpg,72.21,10.17,30.02,light,unclassified
img3289.jpg,71.1,17.75,21.28,light,warm
img5820.jpg,66.68,11.82,11.31,medium,unclassified
img2829.jpg,69.03,12.18,16.65,medium,neutral
img6483.jpg,58.01,14.64,20.76,medium,unclassified
img2183.jpg,58.11,13.03,22.44,medium,unclassified
img5834.jpg,34.95,14.96,13.62,dark,neutral
img719.jpg,72.62,8.18,9.72,light,cool
img6482.jpg,46.97,9.16,11.69,medium,cool
img5835.jpg,64.46,18.87,26.69,medium,warm
img2182.jpg,69.25,8.84,20.16,medium,unclassified
img5821.jpg,54.76,15.93,16.32,medium,warm
img3288.jpg,40.37,19.41,14.89,medium,unclassified
img2196.jpg,70.32,8.04,26.1,light,unclassified
img6496.jpg,61.51,15.09,23.74,medium,warm
img4281.jpg,61.91,20.96,31.49,medium,warm
img5809.jpg,37.46,11.57,8.01,dark,unclassified
img724.jpg,73.23,6.66,13.59,light,unclassified
img4256.jpg,38.66,14.77,16.22,dark,neutral
img5148.jpg,65.02,12.31,8.99,medium,unclassified
img2627.jpg,64.88,7.39,7.07,medium,cool
img2141.jpg,82.75,5.58,4.29,light,cool
img7039.jpg,47.24,16.81,9.94,medium,unclassified
img6333.jpg,71.38,23.23,23.22,light,warm
img4524.jpg,61.67,16.29,18.6,medium,warm
img4242.jpg,48.23,22.98,31.16,medium,warm
img2633.jpg,51.24,4.99,21.55,medium,unclassified
img6455.jpg,39.12,20.15,24.28,dark,warm
img3505.jpg,69.69,12.48,24.23,medium,unclassified
img5174.jpg,50.85,16.28,22.02,medium,warm
img1312.jpg,40.07,7.19,4.81,medium,cool
img7005.jpg,68.28,4.05,15.92,medium,unclassified
img1474.jpg,67.0,20.82,37.78,medium,warm
img5606.jpg,76.82,11.55,23.28,light,unclassified
img7011.jpg,43.32,14.9,9.01,medium,unclassified
img1460.jpg,78.29,13.65,12.07,light,unclassified
img1306.jpg,49.82,13.17,14.57,medium,neutral
img6469.jpg,39.12,16.33,15.92,dark,warm
img5160.jpg,65.63,25.88,18.53,medium,warm
img4929.jpg,29.21,4.78,9.57,dark,cool
img1851.jpg,64.25,10.61,12.31,medium,unclassified
img1689.jpg,67.56,13.22,13.48,medium,neutral
img6680.jpg,44.34,13.79,18.06,medium,neutral
img6858.jpg,52.55,14.47,18.92,medium,neutral
img4097.jpg,53.88,22.86,21.08,medium,warm
img3920.jpg,66.59,9.09,29.24,medium,unclassified
img4083.jpg,68.93,13.39,11.85,medium,unclassified
img6694.jpg,67.16,16.3,33.71,medium,warm
img1845.jpg,77.08,-2.09,3.11,light,cool
img2394.jpg,52.83,10.84,16.89,medium,neutral
img4915.jpg,73.38,12.18,18.57,light,neutral
img6864.jpg,60.87,19.09,16.91,medium,warm
img6870.jpg,59.31,14.55,11.2,medium,unclassified
img4901.jpg,31.02,12.29,16.9,dark,neutral
img1879.jpg,70.96,15.47,15.91,light,warm
img6125.jpg,56.55,22.58,29.78,medium,warm
img1892.jpg,60.99,22.02,24.32,medium,warm
img4732.jpg,53.69,9.22,14.63,medium,unclassified
img2425.jpg,58.82,10.46,13.13,medium,neutral
img6643.jpg,56.16,17.9,21.44,medium,warm
img6657.jpg,56.55,20.78,24.42,medium,warm
img1138.jpg,67.46,17.26,5.97,medium,unclassified
img2431.jpg,72.16,15.84,31.68,light,warm
img3049.jpg,52.9,28.33,34.81,medium,warm
img5438.jpg,56.71,27.62,32.52,medium,warm
img6131.jpg,62.31,21.56,24.22,medium,warm
img1886.jpg,65.82,23.11,11.56,medium,unclassified
img5410.jpg,80.54,13.04,7.56,light,unclassified
img1676.jpg,69.16,9.85,11.78,medium,cool
img283.jpg,60.6,17.69,20.81,medium,warm
img7561.jpg,51.39,23.31,30.81,medium,warm
img2419.jpg,62.9,10.77,15.13,medium,neutral
img5376.jpg,54.16,15.94,19.25,medium,warm
img4068.jpg,34.06,17.1,17.81,dark,warm
img3707.jpg,44.75,8.85,7.79,medium,cool
img3713.jpg,52.66,13.33,21.68,medium,unclassified
img297.jpg,73.42,16.08,17.13,light,warm
img7575.jpg,64.1,16.74,16.96,medium,warm
img7213.jpg,58.35,14.84,24.13,medium,unclassified
img5404.jpg,59.02,8.54,14.66,medium,unclassified
img6092.jpg,70.85,15.64,5.08,light,unclassified
img1925.jpg,57.38,20.28,16.75,medium,warm
img3854.jpg,70.67,14.73,18.72,light,neutral
img2592.jpg,67.39,24.55,10.44,medium,unclassified
img3840.jpg,55.43,18.24,24.14,medium,warm
img3698.jpg,58.57,24.51,21.03,medium,warm
img6938.jpg,54.57,16.49,25.96,medium,warm
img6086.jpg,59.07,22.04,20.33,medium,warm
img7398.jpg,58.0,14.61,25.24,medium,unclassified
img1931.jpg,52.65,14.44,18.73,medium,neutral
img4691.jpg,64.45,7.36,17.51,medium,unclassified
img4849.jpg,39.21,15.79,22.16,dark,warm
img4861.jpg,66.87,17.42,19.59,medium,warm
img3868.jpg,63.48,18.8,22.04,medium,warm
img334.jpg,50.59,19.49,27.13,medium,warm
img6910.jpg,57.5,5.96,21.75,medium,unclassified
img320.jpg,52.6,13.06,20.3,medium,unclassified
img6904.jpg,44.87,24.04,27.45,medium,warm
img4875.jpg,46.15,12.55,14.28,medium,neutral
img19.jpg,61.66,21.24,18.41,medium,warm
img4120.jpg,66.43,25.02,11.82,medium,unclassified
img6737.jpg,66.16,19.41,13.86,medium,unclassified
img7429.jpg,48.1,21.25,22.89,medium,warm
img6723.jpg,66.85,20.64,27.15,medium,warm
img4134.jpg,44.74,23.42,12.42,medium,unclassified
img3883.jpg,77.93,13.39,19.74,light,neutral
img2223.jpg,72.54,14.97,1.01,light,unclassified
img4652.jpg,76.28,14.53,16.45,light,neutral
img6045.jpg,56.26,18.97,23.77,medium,warm
img5564.jpg,61.55,15.3,13.78,medium,unclassified
img7373.jpg,66.36,16.03,15.62,medium,warm
img1702.jpg,52.9,17.91,22.31,medium,warm
img1064.jpg,49.55,13.88,17.33,medium,neutral
img7415.jpg,47.49,19.32,18.13,medium,warm
img3673.jpg,63.52,16.61,15.18,medium,warm
img25.jpg,72.36,16.1,13.75,light,unclassified
img5202.jpg,40.85,18.94,21.33,medium,warm
img3667.jpg,68.59,19.71,12.1,medium,unclassified
img4108.jpg,56.61,8.87,13.93,medium,unclassified
img31.jpg,82.39,10.31,9.36,light,unclassified
img5216.jpg,40.63,15.8,14.41,medium,unclassified
img2579.jpg,45.94,9.74,11.52,medium,cool
img1070.jpg,73.88,18.41,18.73,light,warm
img7401.jpg,47.31,25.04,25.14,medium,warm
img485.jpg,39.81,18.1,17.86,dark,warm
img7367.jpg,44.04,22.47,28.98,medium,warm
img6079.jpg,49.56,24.73,21.13,medium,warm
img1716.jpg,66.97,10.54,18.41,medium,neutral
img3101.jpg,59.67,13.25,17.96,medium,neutral
img2948.jpg,71.93,11.49,23.83,light,unclassified
img2790.jpg,57.18,10.57,17.34,medium,neutral
img6290.jpg,45.22,21.98,30.97,medium,warm
img5941.jpg,83.67,10.77,21.1,light,unclassified
img4487.jpg,64.55,16.74,21.65,medium,warm
img5955.jpg,56.54,16.53,19.58,medium,warm
img4493.jpg,63.78,11.27,19.26,medium,neutral
img678.jpg,51.19,12.15,14.86,medium,neutral
img2974.jpg,73.96,21.85,33.72,light,warm
img5969.jpg,63.88,12.49,22.27,medium,unclassified
img2960.jpg,66.16,7.47,7.96,medium,cool
img122.jpg,66.4,15.7,21.12,medium,warm
img6535.jpg,45.95,12.56,17.15,medium,neutral
img2753.jpg,84.43,6.59,4.21,light,cool
img4322.jpg,48.07,21.95,8.43,medium,unclassified
img5982.jpg,51.0,19.33,27.58,medium,warm
img4444.jpg,61.95,22.39,20.73,medium,warm
img2035.jpg,52.6,20.7,28.93,medium,warm
img877.jpg,65.87,15.84,24.33,medium,warm
img1528.jpg,68.54,18.52,24.97,medium,warm
img863.jpg,55.19,10.32,14.06,medium,neutral
img6247.jpg,56.32,13.64,24.71,medium,unclassified
img4450.jpg,66.34,18.34,32.97,medium,warm
img2021.jpg,50.87,22.78,12.73,medium,unclassified
img2747.jpg,66.17,11.36,20.53,medium,unclassified
img5028.jpg,60.13,17.62,15.23,medium,warm
img4336.jpg,43.94,22.66,16.52,medium,warm
img6521.jpg,60.21,18.71,21.19,medium,warm
img5000.jpg,74.55,11.03,9.49,light,unclassified
img3471.jpg,82.53,12.63,15.71,light,neutral
img1266.jpg,70.97,3.4,6.54,light,cool
img1500.jpg,49.24,22.92,7.32,medium,unclassified
img7171.jpg,31.33,8.17,8.41,dark,cool
img693.jpg,79.14,10.32,11.45,light,unclassified
img3317.jpg,76.27,8.9,16.95,light,unclassified
img5766.jpg,68.33,15.93,15.97,medium,warm
img2009.jpg,72.7,20.9,18.75,light,warm
img5772.jpg,48.61,13.47,25.01,medium,unclassified
img1514.jpg,78.35,12.86,11.18,light,unclassified
img7165.jpg,55.61,22.41,16.17,medium,warm
img7603.jpg,54.73,18.57,20.38,medium,warm
img1272.jpg,54.74,13.81,13.06,medium,neutral
img5014.jpg,54.54,17.92,28.62,medium,warm
img3465.jpg,71.37,18.35,22.11,light,warm
img5764.jpg,61.83,14.55,18.21,medium,neutral
img3315.jpg,70.13,16.57,26.23,light,warm
img691.jpg,67.5,10.05,14.78,medium,neutral
img7173.jpg,36.36,18.02,6.97,dark,unclassified
img849.jpg,50.94,39.77,39.15,medium,warm
img1502.jpg,63.64,14.91,37.34,medium,unclassified
img1264.jpg,57.58,18.54,15.86,medium,warm
img7615.jpg,58.29,17.68,13.55,medium,unclassified
img3473.jpg,75.07,6.02,6.82,light,cool
img5002.jpg,71.01,6.77,5.35,light,cool
img3467.jpg,78.48,7.34,10.3,light,cool
img4308.jpg,35.45,17.36,17.63,dark,warm
img1270.jpg,72.48,14.41,16.87,light,neutral
img7601.jpg,58.89,26.42,24.04,medium,warm
img7167.jpg,38.98,10.1,11.09,dark,unclassified
img6279.jpg,48.4,15.75,13.9,medium,unclassified
img5770.jpg,38.52,18.05,18.29,dark,warm
img875.jpg,67.18,16.1,15.42,medium,warm
img5758.jpg,57.87,14.23,13.12,medium,neutral
img5980.jpg,64.25,15.9,14.04,medium,unclassified
img3329.jpg,65.15,6.32,6.93,medium,cool
img4320.jpg,54.01,16.3,12.04,medium,unclassified
img2989.jpg,63.27,12.46,26.24,medium,unclassified
img2751.jpg,73.77,9.58,15.53,light,unclassified
img6537.jpg,65.81,14.46,18.33,medium,neutral
img7629.jpg,53.81,14.45,26.03,medium,unclassified
img6523.jpg,78.43,14.28,15.24,light,neutral
img4334.jpg,29.68,6.59,2.29,dark,cool
img2745.jpg,65.83,17.58,18.84,medium,warm
img6245.jpg,52.85,12.0,12.15,medium,unclassified
img2976.jpg,49.56,23.69,36.92,medium,warm
img134.jpg,61.49,13.3,9.92,medium,unclassified
img120.jpg,68.49,13.12,16.22,medium,neutral
img2962.jpg,74.58,3.51,23.63,light,unclassified
img5943.jpg,44.09,9.25,7.96,medium,cool
img6292.jpg,61.02,12.69,18.36,medium,neutral
img108.jpg,69.88,16.19,20.41,medium,warm
img2792.jpg,62.36,19.0,11.76,medium,unclassified
img3498.jpg,87.35,5.53,8.98,light,cool
img6286.jpg,57.1,15.82,20.65,medium,warm
img7198.jpg,52.42,10.51,18.55,medium,neutral
img5957.jpg,40.72,14.76,16.16,medium,neutral
img5200.jpg,38.25,6.77,7.78,dark,cool
img27.jpg,65.36,13.77,13.16,medium,neutral
img3671.jpg,71.73,22.32,23.22,light,warm
img7417.jpg,53.59,19.24,15.85,medium,warm
img6709.jpg,63.28,29.38,12.21,medium,unclassified
img1700.jpg,62.03,18.55,25.53,medium,warm
img7371.jpg,52.93,16.25,12.95,medium,unclassified
img493.jpg,63.13,13.27,15.28,medium,neutral
img3117.jpg,80.41,12.29,19.35,light,neutral
img4678.jpg,73.97,13.13,15.23,light,neutral
img5566.jpg,66.86,17.47,18.07,medium,warm
img2209.jpg,67.67,8.8,8.29,medium,cool
img5572.jpg,67.6,16.58,18.99,medium,warm
img1714.jpg,78.66,10.03,16.73,light,neutral
img7365.jpg,43.96,22.13,25.13,medium,warm
img487.jpg,64.52,10.68,4.97,medium,unclassified
img1072.jpg,70.44,26.55,28.94,light,warm
img33.jpg,66.84,18.05,16.22,medium,warm
img6735.jpg,33.64,18.42,24.44,dark,warm
img3895.jpg,68.82,16.47,26.64,medium,warm
img4644.jpg,79.79,12.36,13.39,light,neutral
img2235.jpg,54.29,14.86,0.75,medium,unclassified
img6053.jpg,52.28,22.79,20.99,medium,warm
img7359.jpg,75.26,11.42,19.83,light,neutral
img4650.jpg,49.06,8.8,-4.99,medium,cool
img2221.jpg,74.8,24.16,36.3,light,warm
img4888.jpg,54.35,21.65,26.82,medium,warm
img2547.jpg,54.46,23.48,19.26,medium,warm
img3881.jpg,48.04,18.82,15.87,medium,warm
img5228.jpg,55.13,19.77,20.97,medium,warm
img4136.jpg,45.15,16.36,11.01,medium,unclassified
img3659.jpg,68.14,29.25,31.53,medium,warm
img6721.jpg,37.18,13.6,20.22,dark,unclassified
img336.jpg,50.36,15.43,14.44,medium,unclassified
img6912.jpg,66.15,11.64,12.69,medium,unclassified
img322.jpg,51.01,11.63,21.67,medium,unclassified
img6906.jpg,46.99,15.75,19.77,medium,warm
img2590.jpg,43.21,12.41,22.05,medium,unclassified
img3856.jpg,79.38,12.35,13.5,light,neutral
img1099.jpg,77.0,9.73,9.52,light,cool
img1927.jpg,69.39,19.19,28.91,medium,warm
img6090.jpg,54.98,16.3,19.55,medium,warm
img4693.jpg,73.22,12.96,6.41,light,unclassified
img6084.jpg,63.33,22.99,26.34,medium,warm
img2584.jpg,72.71,12.64,7.16,light,unclassified
img3705.jpg,56.22,21.68,31.18,medium,warm
img5374.jpg,67.03,20.23,17.55,medium,warm
img7563.jpg,61.55,20.32,20.53,medium,warm
img7205.jpg,49.78,25.94,34.31,medium,warm
img1674.jpg,62.99,16.74,19.22,medium,warm
img5412.jpg,67.48,21.53,21.48,medium,warm
img3063.jpg,72.97,20.76,29.31,light,warm
img5406.jpg,70.75,11.27,10.85,light,unclassified
img4718.jpg,76.52,12.31,18.62,light,neutral
img3077.jpg,65.85,19.32,15.42,medium,warm
img7211.jpg,47.69,22.4,27.05,medium,warm
img1660.jpg,61.66,19.14,13.17,medium,unclassified
img1106.jpg,73.66,8.27,15.22,light,unclassified
img6669.jpg,51.55,14.4,14.64,medium,neutral
img7577.jpg,57.97,15.95,14.25,medium,unclassified
img3711.jpg,38.86,12.29,12.52,dark,unclassified
img5360.jpg,73.85,14.23,26.81,light,unclassified
img6641.jpg,61.85,18.95,22.22,medium,warm
img4056.jpg,49.33,24.38,23.61,medium,warm
img2427.jpg,81.58,7.13,20.35,light,unclassified
img2341.jpg,64.66,14.61,22.28,medium,unclassified
img7239.jpg,46.89,15.16,19.92,medium,warm
img1890.jpg,67.57,16.52,16.45,medium,warm
img1884.jpg,64.08,21.81,18.69,medium,warm
img6133.jpg,55.81,22.86,41.26,medium,warm
img4724.jpg,75.12,14.92,17.24,light,neutral
img4042.jpg,42.6,19.18,30.85,medium,warm
img2433.jpg,72.47,11.41,14.19,light,neutral
img6655.jpg,61.41,25.7,33.75,medium,warm
img6866.jpg,56.77,19.07,26.57,medium,warm
img4917.jpg,66.52,22.59,25.12,medium,warm
img524.jpg,68.97,6.73,23.71,medium,unclassified
img4903.jpg,74.48,18.68,19.22,light,warm
img6872.jpg,48.42,20.17,10.11,medium,unclassified
img6682.jpg,44.9,18.12,25.2,medium,warm
img518.jpg,68.9,18.02,16.66,medium,warm
img2396.jpg,58.56,12.75,21.72,medium,unclassified
img7588.jpg,38.5,17.46,2.69,dark,unclassified
img6696.jpg,44.28,9.4,18.7,medium,unclassified
img3936.jpg,56.99,13.36,17.01,medium,neutral
img3261.jpg,62.29,14.91,8.97,medium,unclassified
img5610.jpg,67.64,18.69,6.89,medium,unclassified
img6319.jpg,72.44,7.93,13.02,light,unclassified
img7007.jpg,60.61,22.87,14.84,medium,unclassified
img1310.jpg,69.71,19.88,35.43,medium,warm
img2619.jpg,78.08,9.96,12.52,light,cool
img5176.jpg,52.22,13.94,15.71,medium,neutral
img4268.jpg,52.96,23.29,24.5,medium,warm
img3513.jpg,64.1,15.5,23.42,medium,warm
img1304.jpg,51.4,27.11,31.52,medium,warm
img1462.jpg,50.25,19.09,26.87,medium,warm
img929.jpg,69.69,16.75,15.37,medium,warm
img7013.jpg,50.31,21.32,19.25,medium,warm
img3275.jpg,46.55,11.68,8.35,medium,unclassified
img2625.jpg,44.25,8.9,7.89,medium,cool
img4254.jpg,56.89,18.64,19.68,medium,warm
img6443.jpg,56.4,16.61,29.09,medium,warm
img6457.jpg,43.34,16.16,14.51,medium,unclassified
img4240.jpg,81.44,7.79,13.98,light,unclassified
img3249.jpg,42.02,20.63,18.8,medium,warm
img5638.jpg,65.89,19.11,15.3,medium,warm
img6331.jpg,65.75,27.65,27.88,medium,warm
img726.jpg,51.83,8.77,12.94,medium,cool
img732.jpg,63.96,16.99,13.48,medium,unclassified
img1489.jpg,64.87,16.04,13.62,medium,unclassified
img4297.jpg,41.36,22.14,22.96,medium,warm
img5189.jpg,17.64,5.46,11.52,dark,cool
img6494.jpg,50.34,17.8,22.74,medium,warm
img2194.jpg,79.64,10.84,30.1,light,unclassified
img5823.jpg,37.47,8.69,12.91,dark,cool
img6495.jpg,61.51,15.09,23.74,medium,warm
img4282.jpg,41.47,9.91,10.59,medium,cool
img5822.jpg,49.81,10.19,20.49,medium,unclassified
img1488.jpg,67.97,21.38,27.74,medium,warm
img5836.jpg,67.64,17.44,18.08,medium,warm
img5188.jpg,53.11,14.91,22.32,medium,unclassified
img4296.jpg,66.19,17.06,13.18,medium,unclassified
img6481.jpg,43.05,14.43,17.99,medium,neutral
img2817.jpg,61.3,19.19,6.53,medium,unclassified
img733.jpg,68.37,18.7,20.83,medium,warm
img727.jpg,65.85,12.58,8.94,medium,unclassified
img4241.jpg,64.86,16.57,18.36,medium,warm
img6456.jpg,45.32,21.08,16.42,medium,warm
